model,scenario,region,variable,unit,year,value
REMIND-MAgPIE 3.3-4.8,Delayed transition,Latin America (R5),Price|Carbon,US$2010/t CO2,2100,384.111694176
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2020,2.167211401451681
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2025,2.257954432262562
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2030,2.5404705993624788
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2035,45.51018377807331
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2040,69.84083994221899
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2045,103.6585539139334
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2050,149.37676992
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2055,172.850262368
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2060,196.323754816
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2070,243.2707396
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2080,290.2177244960001
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2090,337.16470928
REMIND-MAgPIE 3.3-4.8,Delayed transition,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2100,384.111694176
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2020,11.170512416
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2025,10.693263392
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2030,10.295612768
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2035,22.131613056
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2040,33.802136928
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2045,45.644305504
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2050,57.094103808
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2055,60.832610944
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2060,65.31035672
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2070,70.11522179200001
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2080,68.26189496
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2090,67.23666678400002
REMIND-MAgPIE 3.3-4.8,Fragmented World,World,Price|Carbon,US$2010/t CO2,2100,67.58679188800001
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2020,23.32083148872387
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2025,23.28186044073566
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2030,23.27705035642764
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2035,54.30972549017559
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2040,84.89290951947575
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2045,115.2036818543075
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2050,145.6459115274485
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2055,141.4424140528114
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2060,137.495312912849
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2070,129.9623738160848
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2080,122.8946226298672
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2090,115.9822292554266
REMIND-MAgPIE 3.3-4.8,Fragmented World,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2100,109.1950624627618
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2020,4.836915896623897
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2025,4.800276952842643
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2030,4.94958906979946
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2035,9.83376589932523
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2040,17.15303560056266
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2045,26.90078413232283
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2050,37.17581119255933
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2055,48.01412265091583
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2060,60.05760536477096
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2070,80.63779952894502
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2080,82.62681466118875
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2090,84.39979521020217
REMIND-MAgPIE 3.3-4.8,Fragmented World,Asia (R5),Price|Carbon,US$2010/t CO2,2100,85.93159712273413
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2020,2.800002576
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2025,2.898440160000001
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2030,3.193752911999999
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2035,12.93778248
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2040,27.50460809600001
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2045,46.894229648
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2050,71.106647248
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2055,100.141860784
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2060,138.625791248
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2070,132.917702736
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2080,127.99711512
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2090,123.864028064
REMIND-MAgPIE 3.3-4.8,Fragmented World,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2100,120.518441792
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2020,11.200010192
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2025,11.265635248
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2030,11.462510416
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2035,29.436889216
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2040,47.542518016
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2045,65.77939704
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2050,84.14752617600001
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2055,82.64781806400002
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2060,81.279360176
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2070,78.93619473599999
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2080,77.11802985599999
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2090,75.824865312
REMIND-MAgPIE 3.3-4.8,Fragmented World,Latin America (R5),Price|Carbon,US$2010/t CO2,2100,75.05670132800003
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2020,2.167211401451681
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2025,2.257954432262562
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2030,2.5404705993624788
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2035,3.02431361760177
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2040,3.7150715159937313
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2045,4.608071541529596
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2050,5.675011544340094
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2055,6.985402462700459
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2060,8.484075180795278
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2070,12.10746630633691
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2080,16.56293146339425
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2090,21.86050265285424
REMIND-MAgPIE 3.3-4.8,Fragmented World,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2100,28.000025424
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2020,11.170512416
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2025,59.34716032000001
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2030,110.897956064
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2035,171.41941656
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2040,248.315203472
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2045,351.7694524960001
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2050,486.827519808
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2055,492.427524848
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2060,498.0275300000001
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2070,509.2275400800001
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2080,520.4275502720001
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2090,531.6275604640001
REMIND-MAgPIE 3.3-4.8,Low demand,World,Price|Carbon,US$2010/t CO2,2100,542.8275706560001
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2020,23.32083148872387
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2025,92.07137714255497
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2030,170.4625986779685
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2035,248.9866737870546
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2040,327.7892360287366
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2045,407.0750578114519
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2050,486.827519808
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2055,492.4275248480001
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2060,498.0275300000001
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2070,509.2275400800001
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2080,520.4275502720001
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2090,531.6275604640002
REMIND-MAgPIE 3.3-4.8,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2100,542.8275706560001
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2020,4.836915896623897
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2025,36.691296155906
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2030,73.45199807699255
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2035,127.2722689123372
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2040,206.6465826857313
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2045,323.0311190067972
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2050,486.827519808
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2055,492.427524848
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2060,498.0275300000001
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2070,509.22754008
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2080,520.4275502720001
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2090,531.6275604640001
REMIND-MAgPIE 3.3-4.8,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2100,542.8275706560001
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2020,2.800002576
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2025,74.20563808
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2030,139.684534528
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2035,210.5581440480001
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2040,289.9544934720001
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2045,381.001609744
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2050,486.827519808
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2055,492.427524848
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2060,498.0275300000001
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2070,509.2275400800001
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2080,520.4275502720001
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2090,531.6275604640001
REMIND-MAgPIE 3.3-4.8,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2100,542.8275706560001
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2020,11.200010192
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2025,60.43551976000001
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2030,115.884329904
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2035,180.77388784
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2040,260.578240832
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2045,360.771435808
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2050,486.827519808
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2055,492.427524848
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2060,498.0275300000001
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2070,509.2275400800001
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2080,520.4275502720001
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2090,531.6275604640001
REMIND-MAgPIE 3.3-4.8,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2100,542.8275706560001
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2020,2.167211401451681
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2025,44.308359566472
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2030,84.524796472599
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2035,141.3994269916085
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2040,221.0411047925879
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2045,333.46820082096
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2050,486.827519808
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2055,492.427524848
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2060,498.0275300000001
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2070,509.2275400800001
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2080,520.4275502720001
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2090,531.6275604640001
REMIND-MAgPIE 3.3-4.8,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2100,542.8275706560001
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2020,11.170512416
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2025,51.330664672
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2030,84.45936833600003
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2035,82.703619376
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2040,82.699013376
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2045,84.05906577599998
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2050,85.54760076800001
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2055,86.87240766400002
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2060,87.72543628800001
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2070,89.31189635200002
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2080,90.371804992
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2090,94.39932499200002
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2100,101.920092624
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2020,23.32083148872387
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2025,121.5670480013598
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2030,216.911391375443
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2035,215.9468030914937
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2040,214.9804569215596
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2045,213.8716366193923
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2050,211.1302917041736
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2055,206.8712342559588
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2060,201.2040280316296
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2070,185.6679435688113
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2080,162.0355919436095
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2090,128.2509179944522
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2100,101.920092624
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2020,4.836915896623897
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2025,13.81737977053318
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2030,23.76518611269917
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2035,29.51999497655816
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2040,35.27707064418931
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2045,40.9673454536136
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2050,46.34648136306442
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2055,51.26156594511444
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2060,56.08460723097962
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2070,64.60299414684549
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2080,73.14203817685426
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2090,87.52007958400002
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2100,101.920092624
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2020,2.800002576
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2025,1.960001792
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2030,1.120001008
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2035,8.320007584
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2040,15.52001416
REMIND-MAgPIE 3.3-4.8,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2045,22.720020624
